@RELATION activity

@ATTRIBUTE "Absolute Mean (series 0)" numeric
@ATTRIBUTE "Absolute Mean (series 1)" numeric
@ATTRIBUTE "Absolute Mean (series 2)" numeric
@ATTRIBUTE "Absolute Mean (series 3)" numeric
@ATTRIBUTE "Absolute Mean (series 4)" numeric
@ATTRIBUTE "Absolute Mean (series 5)" numeric
@ATTRIBUTE "Maximum (series 0)" numeric
@ATTRIBUTE "Maximum (series 1)" numeric
@ATTRIBUTE "Maximum (series 2)" numeric
@ATTRIBUTE "Maximum (series 3)" numeric
@ATTRIBUTE "Maximum (series 4)" numeric
@ATTRIBUTE "Maximum (series 5)" numeric
@ATTRIBUTE "Mean (series 0)" numeric
@ATTRIBUTE "Mean (series 1)" numeric
@ATTRIBUTE "Mean (series 2)" numeric
@ATTRIBUTE "Mean (series 3)" numeric
@ATTRIBUTE "Mean (series 4)" numeric
@ATTRIBUTE "Mean (series 5)" numeric
@ATTRIBUTE "Median (series 0)" numeric
@ATTRIBUTE "Median (series 1)" numeric
@ATTRIBUTE "Median (series 2)" numeric
@ATTRIBUTE "Median (series 3)" numeric
@ATTRIBUTE "Median (series 4)" numeric
@ATTRIBUTE "Median (series 5)" numeric
@ATTRIBUTE "Minimum (series 0)" numeric
@ATTRIBUTE "Minimum (series 1)" numeric
@ATTRIBUTE "Minimum (series 2)" numeric
@ATTRIBUTE "Minimum (series 3)" numeric
@ATTRIBUTE "Minimum (series 4)" numeric
@ATTRIBUTE "Minimum (series 5)" numeric
@ATTRIBUTE "Range (series 0)" numeric
@ATTRIBUTE "Range (series 1)" numeric
@ATTRIBUTE "Range (series 2)" numeric
@ATTRIBUTE "Range (series 3)" numeric
@ATTRIBUTE "Range (series 4)" numeric
@ATTRIBUTE "Range (series 5)" numeric
@ATTRIBUTE classification {CLASSIFIED/VEHICLE/CAR,CLASSIFIED/IDLE/STANDING,CLASSIFIED/VEHICLE/BUS,CLASSIFIED/WALKING,CLASSIFIED/IDLE/SITTING,CLASSIFIED/WALKING/STAIRS/DOWN,CLASSIFIED/DANCING,CLASSIFIED/WALKING/STAIRS/UP}

@DATA
8.918668,2.1034925,1.9918699,1.2070312,8.660156,6.1845703,10.147159,3.3097446,3.1190596,0.4375,1.4E-45,1.4E-45,8.918668,2.1034925,1.9918699,-1.2070312,-8.660156,-6.1845703,8.934948,2.083913,2.0430522,-1.0625,-8.75,-5.4375,7.7772183,0.9125633,1.0623871,-3.5625,-11.25,-11.0625,2.3699403,2.3971813,2.0566726,4.0,11.25,11.0625,CLASSIFIED/VEHICLE/BUS
8.977831,1.7395736,2.0815723,6.0429688,10.082031,9.118164,10.160779,2.3563201,3.8954194,1.4E-45,1.4E-45,1.4E-45,8.977831,1.7395736,2.0815723,-6.0429688,-10.082031,-9.118164,8.975809,1.7434045,2.0158114,-6.3125,-10.0,-9.375,7.559293,1.1985906,1.3756552,-9.5625,-12.25,-11.0625,2.6014862,1.1577295,2.5197642,9.5625,12.25,11.0625,CLASSIFIED/VEHICLE/BUS
8.994642,1.5855998,2.251508,7.8691406,11.212891,6.1030273,10.365085,2.3699405,3.5140498,1.4E-45,1.4E-45,1.4E-45,8.994642,1.5855998,2.251508,-7.8691406,-11.212891,-6.1030273,8.989429,1.6208214,2.2745981,-7.8125,-11.25,-5.9375,7.940663,0.61291564,1.1441092,-11.5625,-15.25,-9.625,2.4244218,1.7570249,2.3699405,11.5625,15.25,9.625,CLASSIFIED/VEHICLE/BUS
9.110841,1.6601924,1.6667911,3.3789062,9.974609,5.366699,10.051817,2.7649305,2.383561,1.4E-45,1.4E-45,1.4E-45,9.110841,1.6601924,1.6667911,-3.3789062,-9.974609,-5.366699,9.071152,1.9885708,1.6480621,-3.3125,-10.0,-5.4375,8.253931,-0.14982383,0.81722087,-4.8125,-11.5,-7.1875,1.7978859,2.9147544,1.56634,4.8125,11.5,7.1875,CLASSIFIED/VEHICLE/BUS
9.032952,2.0232596,1.6635982,3.3515625,9.865234,5.2109375,9.275456,2.1656353,1.7842655,1.4E-45,1.4E-45,1.4E-45,9.032952,2.0232596,1.6635982,-3.3515625,-9.865234,-5.2109375,9.030291,2.0158114,1.6616824,-3.3125,-10.0,-5.1875,8.894087,1.8932283,1.56634,-4.8125,-11.5,-6.6875,0.3813696,0.27240705,0.21792555,4.8125,11.5,6.6875,CLASSIFIED/VEHICLE/BUS
8.947507,2.4942257,1.5850685,3.7128906,9.451172,4.4750977,10.2152605,3.3097446,1.96133,1.4E-45,1.4E-45,1.4E-45,8.947507,2.4942257,1.5850685,-3.7128906,-9.451172,-4.4750977,8.975809,2.3018389,1.6344417,-3.8125,-9.5,-4.9375,8.19945,1.8387469,0.2860273,-5.3125,-11.75,-6.9375,2.015811,1.4709977,1.6753027,5.3125,11.75,6.9375,CLASSIFIED/VEHICLE/BUS
8.898876,2.3465304,1.7804348,1.4960938,8.318359,2.8320312,10.419566,3.3097446,2.9147544,0.4375,1.4E-45,1.4E-45,8.898876,2.3465304,1.7804348,-1.4960938,-8.318359,-2.8320312,8.921328,2.3426998,1.7842655,-1.3125,-8.25,-2.75,7.709117,1.525479,0.8308412,-4.5625,-10.0,-5.4375,2.7104492,1.7842656,2.0839133,5.0,10.0,5.4375,CLASSIFIED/VEHICLE/BUS
8.938142,1.8800335,2.0950868,2.9003906,9.921875,8.705566,10.147159,2.7513103,3.8954194,0.4375,1.4E-45,1.4E-45,8.938142,1.8800335,2.0950868,-2.9003906,-9.921875,-8.705566,8.921328,1.9068487,2.070293,-2.5625,-10.0,-8.625,7.7227373,0.9125633,1.0623871,-6.3125,-12.25,-11.0625,2.4244213,1.838747,2.8330321,6.75,12.25,11.0625,CLASSIFIED/VEHICLE/BUS
8.951868,1.6888168,2.2703416,7.7753906,9.544922,8.603516,10.160779,2.233737,3.5140498,1.4E-45,1.4E-45,1.4E-45,8.951868,1.6888168,2.2703416,-7.7753906,-9.544922,-8.603516,8.907707,1.6889231,2.2745981,-7.8125,-9.5,-8.875,7.559293,1.1849703,1.56634,-9.5625,-11.5,-11.0625,2.6014862,1.0487667,1.9477098,9.5625,11.5,11.0625,CLASSIFIED/VEHICLE/BUS
9.123401,1.2321093,2.0829556,9.490234,12.443359,6.0649414,10.365085,2.3699405,3.091819,1.4E-45,1.4E-45,1.4E-45,9.123401,1.2321093,2.0829556,-9.490234,-12.443359,-6.0649414,9.139254,1.2394516,2.070293,-9.8125,-12.5,-5.9375,7.995144,0.44947147,1.1441092,-13.0,-15.25,-9.375,2.3699408,1.920469,1.9477098,13.0,15.25,9.375,CLASSIFIED/VEHICLE/BUS
0.8101985,4.182297,8.952717,20.033203,0.546875,47.315918,1.1441092,4.8897047,9.2073555,1.4E-45,0.875,1.4E-45,0.8101985,4.182297,8.952717,-20.033203,-0.546875,-47.315918,0.8036005,3.8681788,9.057531,-20.0625,-0.625,-47.3125,0.6537767,3.759216,8.403754,-22.0625,-2.375,-48.75,0.49033254,1.1304886,0.80360126,22.0625,3.25,48.75,CLASSIFIED/VEHICLE/BUS
0.7760411,3.9735246,9.016138,19.519531,1.7167969,48.628906,1.334794,4.8352237,9.861132,1.4E-45,0.125,1.4E-45,0.7760411,3.9735246,9.016138,-19.519531,-1.7167969,-48.628906,0.7627395,3.9090397,9.084772,-19.3125,-1.625,-48.5,0.27240697,3.1871614,8.104107,-21.3125,-3.375,-50.75,1.0623871,1.6480622,1.7570248,21.3125,3.5,50.75,CLASSIFIED/VEHICLE/BUS
0.82828736,3.1875873,9.386549,20.144531,0.40820312,47.49463,1.1577295,4.5628166,9.874752,1.4E-45,3.125,1.4E-45,0.82828736,3.1875873,9.386549,-20.144531,0.40820312,-47.49463,0.84446156,3.0645783,9.438901,-20.0625,0.375,-47.5625,0.27240697,2.6287272,8.3765135,-22.0625,-2.625,-50.5,0.8853226,1.9340894,1.4982386,22.0625,5.75,50.5,CLASSIFIED/VEHICLE/BUS
0.82562804,3.9558592,9.030613,20.666016,0.23046875,45.89209,0.939804,4.099725,9.234595,1.4E-45,1.375,1.4E-45,0.82562804,3.9558592,9.030613,-20.666016,-0.23046875,-45.89209,0.81722087,3.9635212,9.030291,-20.5625,-0.375,-46.0625,0.7082581,3.840938,8.839605,-22.3125,-1.625,-47.5625,0.23154593,0.25878668,0.39498997,22.3125,3.0,47.5625,CLASSIFIED/VEHICLE/BUS
0.8499956,3.9409635,9.042533,20.671875,0.5878906,45.70996,0.95342433,4.0452433,9.139254,1.4E-45,0.875,1.4E-45,0.8499956,3.9409635,9.042533,-20.671875,-0.5878906,-45.70996,0.84446156,3.9362805,9.043911,-20.5625,-0.625,-45.8125,0.7218784,3.8545585,8.948568,-22.3125,-2.375,-47.5625,0.23154593,0.1906848,0.19068527,22.3125,3.25,47.5625,CLASSIFIED/VEHICLE/BUS
0.85850793,3.9169118,9.035296,20.93164,0.5332031,45.614746,0.95342433,4.0452433,9.139254,1.4E-45,1.125,1.4E-45,0.85850793,3.9169118,9.035296,-20.93164,-0.5332031,-45.614746,0.87170225,3.9090397,9.030291,-21.0625,-0.625,-45.5625,0.7082581,3.840938,8.934948,-22.3125,-2.125,-46.8125,0.24516624,0.20430517,0.20430565,22.3125,3.25,46.8125,CLASSIFIED/VEHICLE/BUS
0.8789376,3.9240413,9.037526,20.902344,0.43554688,45.496582,0.9670447,4.0452433,9.139254,1.4E-45,0.875,1.4E-45,0.8789376,3.9240413,9.037526,-20.902344,-0.43554688,-45.496582,0.89894295,3.92266,9.030291,-20.8125,-0.375,-45.5625,0.7763598,3.840938,8.948568,-22.0625,-2.125,-47.0625,0.19068491,0.20430517,0.19068527,22.0625,3.0,47.0625,CLASSIFIED/VEHICLE/BUS
0.7788073,4.3975635,8.85365,19.96875,1.2519531,47.836914,1.334794,4.8897047,9.861132,1.4E-45,0.875,1.4E-45,0.7788073,4.3975635,8.85365,-19.96875,-1.2519531,-47.836914,0.7627395,4.4810944,8.798744,-20.0625,-1.375,-47.8125,0.27240697,3.2825038,8.104107,-22.0625,-3.125,-49.75,1.0623871,1.6072009,1.7570248,22.0625,4.0,49.75,CLASSIFIED/VEHICLE/BUS
0.80657977,3.397957,9.288435,19.636719,0.98828125,49.02002,1.1304889,4.1814466,9.874752,1.4E-45,2.375,1.4E-45,0.80657977,3.397957,9.288435,-19.636719,-0.98828125,-49.02002,0.8036005,3.445948,9.316318,-19.5625,-1.125,-49.0,0.44947147,2.6287272,8.3765135,-21.8125,-3.375,-50.75,0.6810174,1.5527194,1.4982386,21.8125,5.75,50.75,CLASSIFIED/VEHICLE/BUS
0.8355237,3.6234396,9.176709,20.449219,0.5019531,45.916992,1.1577295,4.5628166,9.656827,1.4E-45,3.125,1.4E-45,0.8355237,3.6234396,9.176709,-20.449219,0.5019531,-45.916992,0.84446156,3.9362805,9.071152,-20.5625,0.375,-46.0625,0.27240697,2.6832085,8.3765135,-22.0625,-1.375,-47.8125,0.8853226,1.8796082,1.2803135,22.0625,4.5,47.8125,CLASSIFIED/VEHICLE/BUS
0.84148186,3.9368117,9.036568,20.72461,0.40625,45.87451,0.95342433,4.0452433,9.139254,1.4E-45,1.375,1.4E-45,0.84148186,3.9368117,9.036568,-20.72461,-0.40625,-45.87451,0.84446156,3.9362805,9.030291,-20.8125,-0.375,-45.8125,0.7082581,3.840938,8.839605,-22.3125,-1.625,-47.5625,0.24516624,0.20430517,0.29964828,22.3125,3.0,47.5625,CLASSIFIED/VEHICLE/BUS
0.8486121,3.9319155,9.047206,20.81836,0.6113281,45.58008,0.939804,4.0452433,9.139254,1.4E-45,0.875,1.4E-45,0.8486121,3.9319155,9.047206,-20.81836,-0.6113281,-45.58008,0.8308412,3.9362805,9.043911,-20.8125,-0.625,-45.5625,0.7491191,3.840938,8.975809,-22.3125,-2.375,-47.5625,0.19068491,0.20430517,0.16344452,22.3125,3.25,47.5625,CLASSIFIED/VEHICLE/BUS
0.8693609,3.9158483,9.032738,20.90039,0.47851562,45.614258,0.95342433,4.0452433,9.139254,1.4E-45,1.125,1.4E-45,0.8693609,3.9158483,9.032738,-20.90039,-0.47851562,-45.614258,0.87170225,3.9090397,9.030291,-20.8125,-0.375,-45.5625,0.7082581,3.840938,8.934948,-22.3125,-2.125,-47.0625,0.24516624,0.20430517,0.20430565,22.3125,3.25,47.0625,CLASSIFIED/VEHICLE/BUS
0.888834,3.9264898,9.033055,20.921875,0.46289062,45.518555,0.980665,4.0861044,9.139254,1.4E-45,0.875,1.4E-45,0.888834,3.9264898,9.033055,-20.921875,-0.46289062,-45.518555,0.89894295,3.92266,9.030291,-20.8125,-0.375,-45.5625,0.7763598,3.8545585,8.934948,-22.0625,-1.875,-47.5625,0.20430523,0.23154593,0.20430565,22.0625,2.75,47.5625,CLASSIFIED/VEHICLE/BUS
2.152866,2.2662976,9.204482,14.290039,1.7988281,36.490234,4.235928,4.3585114,10.20164,1.125,2.125,1.4E-45,2.152866,2.2662976,9.204482,-14.290039,-1.7988281,-36.490234,2.2882185,2.0430522,9.275456,-16.0625,-0.875,-35.3125,-0.16344418,0.667397,6.67397,-20.5625,-11.375,-46.3125,4.399372,3.6911144,3.52767,21.6875,13.5,46.3125,CLASSIFIED/VEHICLE/BUS
2.7364144,2.335464,9.097647,17.542969,0.13867188,38.964844,2.982856,3.6774938,9.452521,1.4E-45,2.125,1.4E-45,2.7364144,2.335464,9.097647,-17.542969,0.13867188,-38.964844,2.73769,2.2745981,9.112013,-17.5625,0.125,-39.0,2.4380422,1.4165162,8.676162,-19.5625,-2.125,-40.9375,0.5448139,2.2609777,0.77635956,19.5625,4.25,40.9375,CLASSIFIED/VEHICLE/BUS
2.4507048,2.5606256,9.136487,19.240234,1.3027344,38.680176,3.5004294,3.840938,10.882658,1.4E-45,4.125,1.4E-45,2.4507048,2.5606256,9.136487,-19.240234,1.3027344,-38.680176,2.4380422,2.465283,9.2073555,-19.3125,1.125,-38.75,1.56634,1.5935807,7.641015,-23.0625,-1.125,-42.125,1.9340894,2.2473574,3.241643,23.0625,5.25,42.125,CLASSIFIED/VEHICLE/BUS
2.5248723,2.2937512,9.173836,18.697266,0.005859375,40.27832,4.031623,3.6502533,11.808842,1.4E-45,2.875,1.4E-45,2.5248723,2.2937512,9.173836,-18.697266,0.005859375,-40.27832,2.506144,2.3018389,9.2073555,-18.8125,-0.125,-40.4375,1.4028958,1.4437568,7.3958488,-21.8125,-2.625,-43.875,2.628727,2.2064965,4.412993,21.8125,5.5,43.875,CLASSIFIED/VEHICLE/BUS
2.2389517,1.9916564,9.303019,17.441406,0.5839844,40.911133,3.0645783,2.901134,11.577295,1.4E-45,1.375,1.4E-45,2.2389517,1.9916564,9.303019,-17.441406,-0.5839844,-40.911133,2.2745981,2.0158114,9.275456,-17.3125,-0.625,-40.9375,1.1985906,1.1713499,7.3413672,-19.8125,-2.125,-42.875,1.8659877,1.7297841,4.235928,19.8125,3.5,42.875,CLASSIFIED/VEHICLE/BUS
2.1568046,1.7206336,9.453267,17.13086,1.0078125,41.416016,3.0100968,3.1054392,12.067628,1.4E-45,1.375,1.4E-45,2.1568046,1.7206336,9.453267,-17.13086,-1.0078125,-41.416016,2.1792557,1.7025435,9.479762,-17.0625,-1.125,-41.4375,1.293933,0.7354988,8.022385,-19.0625,-3.125,-44.125,1.7161638,2.3699403,4.0452433,19.0625,4.5,44.125,CLASSIFIED/VEHICLE/BUS
2.4229326,1.129318,9.486255,15.979492,0.69140625,41.16797,3.214402,2.5197644,11.073342,1.4E-45,3.875,1.4E-45,2.4229326,1.129318,9.486255,-15.979492,-0.69140625,-41.16797,2.4380422,1.0760075,9.479762,-16.0625,-0.875,-41.1875,1.1985906,0.46309182,8.3765135,-20.8125,-3.875,-43.625,2.0158114,2.0566726,2.6968288,20.8125,7.75,43.625,CLASSIFIED/VEHICLE/BUS
2.592867,2.0682712,9.2031,17.13916,0.27929688,37.038574,3.13268,2.8057916,9.983715,1.4E-45,2.125,1.4E-45,2.592867,2.0682712,9.2031,-17.13916,0.27929688,-37.038574,2.6832085,2.1111538,9.180115,-17.5625,0.625,-37.0,1.3211738,1.4165162,8.553578,-19.8125,-2.875,-40.9375,1.8115062,1.3892754,1.4301367,19.8125,5.0,40.9375,CLASSIFIED/VEHICLE/BUS
2.6362822,2.783233,9.04508,17.527344,0.34765625,38.88867,3.5004294,3.840938,10.160779,1.4E-45,3.375,1.4E-45,2.6362822,2.783233,9.04508,-17.527344,0.34765625,-38.88867,2.6968288,2.7240696,9.057531,-17.5625,0.125,-38.75,1.56634,1.7297841,7.8589406,-21.3125,-2.125,-42.125,1.9340894,2.111154,2.3018384,21.3125,5.5,42.125,CLASSIFIED/VEHICLE/BUS
2.5630722,2.285771,9.172984,19.808594,0.9042969,39.34131,4.031623,3.6502533,11.808842,1.4E-45,4.125,1.4E-45,2.5630722,2.285771,9.172984,-19.808594,0.9042969,-39.34131,2.5606253,2.3018389,9.220976,-19.8125,1.125,-39.4375,1.7297841,1.5935807,7.3958488,-23.0625,-2.125,-43.875,2.3018389,2.0566726,4.412993,23.0625,6.25,43.875,CLASSIFIED/VEHICLE/BUS
2.2659786,2.1571221,9.246833,17.84375,0.5722656,40.478516,3.718355,2.9556155,11.4410925,1.4E-45,1.875,1.4E-45,2.2659786,2.1571221,9.246833,-17.84375,-0.5722656,-40.478516,2.2745981,2.1792557,9.234595,-17.8125,-0.625,-40.4375,1.1985906,1.4437568,7.4911914,-19.8125,-2.625,-43.125,2.5197644,1.5118587,3.949901,19.8125,4.5,43.125,CLASSIFIED/VEHICLE/BUS
2.1569104,1.8075691,9.400383,17.427734,0.36328125,41.237793,2.8875136,2.901134,12.067628,1.4E-45,1.375,1.4E-45,2.1569104,1.8075691,9.400383,-17.427734,-0.36328125,-41.237793,2.1247742,1.7570249,9.41166,-17.3125,-0.375,-41.4375,1.293933,0.84446156,7.3413672,-19.8125,-1.875,-42.625,1.5935806,2.0566726,4.7262607,19.8125,3.25,42.625,CLASSIFIED/VEHICLE/BUS
2.2540617,1.5187753,9.461676,16.249023,1.5429688,41.34082,3.173541,3.1054392,11.672638,1.4E-45,3.875,1.4E-45,2.2540617,1.5187753,9.461676,-16.249023,-1.5429688,-41.34082,2.2882185,1.525479,9.479762,-16.3125,-1.625,-41.4375,1.1985906,0.5720546,8.104107,-20.8125,-3.875,-44.125,1.9749504,2.5333846,3.568531,20.8125,7.75,44.125,CLASSIFIED/VEHICLE/BUS
2.548601,0.75145966,9.531051,15.614746,0.66796875,41.503418,3.214402,1.4301366,10.256122,1.4E-45,3.875,1.4E-45,2.548601,0.75145966,9.531051,-15.614746,0.66796875,-41.503418,2.5333846,0.8036005,9.588725,-15.8125,0.875,-41.4375,2.070293,-0.013620348,8.567199,-19.5625,-2.875,-43.625,1.144109,1.4437569,1.6889229,19.5625,6.75,43.625,CLASSIFIED/VEHICLE/BUS
1.6066695,2.2868352,9.391016,5.8222656,1.5839844,42.342773,1.9068487,3.2280223,9.588725,1.4E-45,0.875,1.4E-45,1.6066695,2.2868352,9.391016,-5.8222656,-1.5839844,-42.342773,1.5799603,2.0294318,9.425281,-5.875,-1.625,-42.375,1.4301366,1.9068487,8.989429,-7.625,-3.625,-44.125,0.4767121,1.3211737,0.5992956,7.625,4.5,44.125,CLASSIFIED/VEHICLE/BUS
1.6335905,2.1608474,9.371118,4.2402344,0.55859375,42.3667,2.152015,3.214402,9.901993,1.4E-45,1.625,1.4E-45,1.6335905,2.1608474,9.371118,-4.2402344,-0.55859375,-42.3667,1.6480621,1.8659877,9.39804,-4.375,-0.375,-42.375,1.3211738,1.1304889,8.512717,-6.625,-3.125,-44.875,0.8308412,2.083913,1.3892756,6.625,4.75,44.875,CLASSIFIED/VEHICLE/BUS
1.5895376,1.3628861,9.557334,5.4589844,0.31445312,42.11133,1.9477097,2.3971813,9.970095,1.4E-45,1.875,1.4E-45,1.5895376,1.3628861,9.557334,-5.4589844,0.31445312,-42.11133,1.607201,1.3075534,9.575105,-5.375,0.375,-42.125,1.3211738,1.0896279,9.125633,-7.375,-1.875,-44.625,0.6265359,1.3075534,0.84446144,7.375,3.75,44.625,CLASSIFIED/VEHICLE/BUS
1.5683627,1.8891845,9.4493265,5.65625,0.67578125,41.424316,1.7842655,2.1111538,9.615966,1.4E-45,2.375,1.4E-45,1.5683627,1.8891845,9.4493265,-5.65625,0.67578125,-41.424316,1.5527196,1.9068487,9.452521,-5.625,0.625,-41.4375,1.3892754,1.6889231,9.234595,-7.375,-1.125,-43.125,0.3949901,0.42223072,0.38137054,7.375,3.5,43.125,CLASSIFIED/VEHICLE/BUS
1.4320517,1.8673701,9.500195,4.841797,0.7519531,41.359375,1.56634,2.0158114,9.615966,1.4E-45,2.375,1.4E-45,1.4320517,1.8673701,9.500195,-4.841797,0.7519531,-41.359375,1.4437568,1.8523673,9.507003,-4.875,0.875,-41.4375,1.2803127,1.7842655,9.384419,-6.375,-0.625,-43.125,0.2860273,0.23154593,0.2315464,6.375,3.0,43.125,CLASSIFIED/VEHICLE/BUS
1.4233254,1.8489625,9.4983835,5.0585938,0.625,41.2417,1.5118586,1.96133,9.615966,1.4E-45,1.625,1.4E-45,1.4233254,1.8489625,9.4983835,-5.0585938,0.625,-41.2417,1.4301366,1.8523673,9.507003,-5.125,0.625,-41.1875,1.3620348,1.7842655,9.384419,-6.625,-0.625,-43.125,0.14982378,0.17706454,0.2315464,6.625,2.25,43.125,CLASSIFIED/VEHICLE/BUS
1.4276898,1.8876941,9.49466,4.9140625,0.6699219,41.323242,1.5118586,2.0158114,9.629586,1.4E-45,1.875,1.4E-45,1.4276898,1.8876941,9.49466,-4.9140625,0.6699219,-41.323242,1.4301366,1.8932283,9.507003,-4.875,0.625,-41.4375,1.3211738,1.7842655,9.384419,-6.375,-1.125,-43.125,0.1906848,0.23154593,0.24516678,6.375,3.0,43.125,CLASSIFIED/VEHICLE/BUS
1.6824323,2.604998,9.293973,4.8515625,1.0585938,41.828125,2.152015,3.2280223,9.79303,1.4E-45,1.125,1.4E-45,1.6824323,2.604998,9.293973,-4.8515625,-1.0585938,-41.828125,1.6889231,2.669588,9.289077,-5.375,-1.125,-41.9375,1.3620348,1.7434045,8.512717,-7.625,-3.125,-44.125,0.7899802,1.4846178,1.2803125,7.625,4.25,44.125,CLASSIFIED/VEHICLE/BUS
1.5658089,1.5156896,9.517536,5.033203,0.056640625,42.71631,1.9477097,1.8932283,9.970095,1.4E-45,1.875,1.4E-45,1.5658089,1.5156896,9.517536,-5.033203,-0.056640625,-42.71631,1.5935807,1.525479,9.507003,-5.125,0.125,-42.625,1.3211738,1.1304889,9.030291,-6.875,-2.375,-44.875,0.6265359,0.7627394,0.9398041,6.875,4.25,44.875,CLASSIFIED/VEHICLE/BUS
1.5757041,1.6292278,9.505406,5.6601562,0.6035156,41.541504,1.8251266,2.3971813,9.711308,1.4E-45,2.125,1.4E-45,1.5757041,1.6292278,9.505406,-5.6601562,0.6035156,-41.541504,1.56634,1.7842655,9.507003,-5.625,0.625,-41.4375,1.3211738,1.0896279,9.125633,-7.375,-0.625,-43.125,0.50395286,1.3075534,0.5856743,7.375,2.75,43.125,CLASSIFIED/VEHICLE/BUS
1.511966,1.8882267,9.469443,5.310547,0.6464844,41.416016,1.7842655,2.0158114,9.615966,1.4E-45,2.375,1.4E-45,1.511966,1.8882267,9.469443,-5.310547,0.6464844,-41.416016,1.484618,1.9068487,9.479762,-5.375,0.625,-41.4375,1.2803127,1.7842655,9.261836,-7.125,-1.125,-43.125,0.50395286,0.23154593,0.3541298,7.125,3.5,43.125,CLASSIFIED/VEHICLE/BUS
1.4302433,1.8533242,9.505302,4.9121094,0.75390625,41.283203,1.5527196,1.96133,9.615966,1.4E-45,2.375,1.4E-45,1.4302433,1.8533242,9.505302,-4.9121094,0.75390625,-41.283203,1.4437568,1.8523673,9.507003,-4.875,0.625,-41.1875,1.3484144,1.7842655,9.384419,-6.625,-0.375,-43.125,0.20430517,0.17706454,0.2315464,6.625,2.75,43.125,CLASSIFIED/VEHICLE/BUS
1.4204533,1.8631151,9.494662,5.046875,0.65234375,41.301758,1.4982382,1.96133,9.615966,1.4E-45,1.875,1.4E-45,1.4204533,1.8631151,9.494662,-5.046875,0.65234375,-41.301758,1.4301366,1.8523673,9.507003,-4.875,0.625,-41.4375,1.334794,1.7842655,9.384419,-6.625,-1.125,-43.125,0.16344416,0.17706454,0.2315464,6.625,3.0,43.125,CLASSIFIED/VEHICLE/BUS
1.384061,1.8937601,9.494659,4.720703,0.62109375,41.22998,1.5118586,2.0158114,9.629586,1.4E-45,2.125,1.4E-45,1.384061,1.8937601,9.494659,-4.720703,0.62109375,-41.22998,1.3892754,1.9068487,9.493382,-4.875,0.625,-41.1875,1.253072,1.7434045,9.343558,-5.875,-1.125,-43.125,0.25878656,0.27240694,0.2860279,5.875,3.25,43.125,CLASSIFIED/VEHICLE/BUS
5.5482697,0.8551032,8.09836,3.5683594,34.164062,47.44336,5.638824,1.4E-45,8.21307,5.0,1.4E-45,1.4E-45,5.5482697,-0.8551032,8.09836,3.5683594,-34.164062,-47.44336,5.5571017,-0.8580819,8.104107,3.5,-34.0625,-47.4375,5.4208984,-1.0623871,7.954283,2.0,-36.0625,-49.125,0.21792555,1.0623871,0.25878668,3.0,36.0625,49.125,CLASSIFIED/VEHICLE/BUS
5.5960464,0.28251573,8.069098,3.7441406,34.24414,47.549316,6.0610547,0.92618364,8.362893,5.25,1.4E-45,1.4E-45,5.5960464,-0.28251573,8.069098,3.7441406,-34.24414,-47.549316,5.570722,-0.8036005,8.090487,3.75,-34.0625,-47.4375,5.3936577,-0.939804,7.6546354,2.0,-36.3125,-49.125,0.667397,1.8659877,0.7082577,3.25,36.3125,49.125,CLASSIFIED/VEHICLE/BUS
5.896975,0.6317501,7.8164845,3.2460938,37.54883,49.463867,6.8237944,0.7627395,9.39804,4.0,1.4E-45,1.4E-45,5.896975,-0.6317501,7.8164845,-3.2460938,-37.54883,-49.463867,5.911231,-0.7082581,7.84532,-4.5,-37.8125,-49.375,4.9578066,-1.4982382,6.510526,-9.25,-41.3125,-53.8125,1.8659878,2.2609777,2.8875136,13.25,41.3125,53.8125,CLASSIFIED/VEHICLE/BUS
5.6238213,1.0247183,7.988122,5.1103516,37.998047,50.47119,7.4230895,1.4E-45,9.575105,1.4E-45,1.4E-45,1.4E-45,5.6238213,-1.0247183,7.988122,-5.1103516,-37.998047,-50.47119,5.597963,-1.1168685,7.995144,-4.75,-38.5625,-49.625,4.7943625,-1.96133,6.0882955,-13.6875,-42.8125,-57.5,2.628727,1.96133,3.4868093,13.6875,42.8125,57.5,CLASSIFIED/VEHICLE/BUS
5.7115006,1.5508047,7.8214846,2.9296875,38.554688,50.50537,6.0610547,1.4E-45,8.281172,1.0,1.4E-45,1.4E-45,5.7115006,-1.5508047,7.8214846,-2.9296875,-38.554688,-50.50537,5.7341666,-1.8251266,7.804459,-3.0,-38.5625,-51.375,5.298315,-2.7104492,7.327747,-5.0,-40.5625,-54.0625,0.76273966,2.7104492,0.95342493,6.0,40.5625,54.0625,CLASSIFIED/VEHICLE/BUS
5.887609,0.87287295,7.767962,3.4257812,38.55664,51.979004,6.5241466,1.4E-45,8.036005,1.4E-45,1.4E-45,1.4E-45,5.887609,-0.87287295,7.767962,-3.4257812,-38.55664,-51.979004,5.87037,-0.8308412,7.7908387,-3.5,-38.5625,-51.8125,5.448139,-1.3756552,7.409469,-5.5,-40.0625,-54.5625,1.0760074,1.3756552,0.6265359,5.5,40.0625,54.5625,CLASSIFIED/VEHICLE/BUS
